placement_file,placement_basename,seedBase,run_mode,patch_xy_um,micro_thickness_um,bn_wt,zns_wt,incident_count,capture_count,total_track_length_um,sigma_eff_per_um,sigma_eff_per_cm,capture_probability
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0030.csv","placement_f_0.64_0030.csv",283198390,StageA_NeutronPatch,50,30,1,2,100000,3953,2.93963e+06,0.00134473,13.4473,0.03953
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0031.csv","placement_f_0.64_0031.csv",1621453334,StageA_NeutronPatch,50,30,1,2,100000,3856,2.94267e+06,0.00131038,13.1038,0.03856
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0032.csv","placement_f_0.64_0032.csv",846781744,StageA_NeutronPatch,50,30,1,2,100000,3958,2.941e+06,0.0013458,13.458,0.03958
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0033.csv","placement_f_0.64_0033.csv",350425191,StageA_NeutronPatch,50,30,1,2,100000,3865,2.9425e+06,0.00131351,13.1351,0.03865
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0034.csv","placement_f_0.64_0034.csv",239993595,StageA_NeutronPatch,50,30,1,2,100000,3973,2.94203e+06,0.00135043,13.5043,0.03973
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0035.csv","placement_f_0.64_0035.csv",225525104,StageA_NeutronPatch,50,30,1,2,100000,3975,2.93943e+06,0.0013523,13.523,0.03975
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0036.csv","placement_f_0.64_0036.csv",1818374693,StageA_NeutronPatch,50,30,1,2,100000,3907,2.94102e+06,0.00132845,13.2845,0.03907
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0037.csv","placement_f_0.64_0037.csv",2128134073,StageA_NeutronPatch,50,30,1,2,100000,3950,2.94092e+06,0.00134312,13.4312,0.0395
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0038.csv","placement_f_0.64_0038.csv",1905989246,StageA_NeutronPatch,50,30,1,2,100000,4035,2.94054e+06,0.0013722,13.722,0.04035
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0039.csv","placement_f_0.64_0039.csv",737455343,StageA_NeutronPatch,50,30,1,2,100000,3927,2.94175e+06,0.00133492,13.3492,0.03927
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0040.csv","placement_f_0.64_0040.csv",1122543659,StageA_NeutronPatch,50,30,1,2,100000,3851,2.94282e+06,0.00130861,13.0861,0.03851
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0041.csv","placement_f_0.64_0041.csv",785547820,StageA_NeutronPatch,50,30,1,2,100000,4017,2.94151e+06,0.00136563,13.6563,0.04017
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0042.csv","placement_f_0.64_0042.csv",816401399,StageA_NeutronPatch,50,30,1,2,100000,4038,2.94067e+06,0.00137316,13.7316,0.04038
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0043.csv","placement_f_0.64_0043.csv",424545074,StageA_NeutronPatch,50,30,1,2,100000,3814,2.94329e+06,0.00129583,12.9583,0.03814
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0044.csv","placement_f_0.64_0044.csv",890792752,StageA_NeutronPatch,50,30,1,2,100000,3902,2.94239e+06,0.00132613,13.2613,0.03902
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0045.csv","placement_f_0.64_0045.csv",698208492,StageA_NeutronPatch,50,30,1,2,100000,3928,2.94113e+06,0.00133554,13.3554,0.03928
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0046.csv","placement_f_0.64_0046.csv",1122746669,StageA_NeutronPatch,50,30,1,2,100000,3956,2.94131e+06,0.00134498,13.4498,0.03956
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0047.csv","placement_f_0.64_0047.csv",1464777388,StageA_NeutronPatch,50,30,1,2,100000,3887,2.94325e+06,0.00132065,13.2065,0.03887
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0048.csv","placement_f_0.64_0048.csv",820455065,StageA_NeutronPatch,50,30,1,2,100000,3945,2.94182e+06,0.001341,13.41,0.03945
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0049.csv","placement_f_0.64_0049.csv",1624200185,StageA_NeutronPatch,50,30,1,2,100000,4055,2.93893e+06,0.00137975,13.7975,0.04055
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0050.csv","placement_f_0.64_0050.csv",1516109350,StageA_NeutronPatch,50,30,1,2,100000,3958,2.94147e+06,0.00134559,13.4559,0.03958
"/mnt/hgfs/Shared/B2/Input/placements/1-2/placement_f_0.64_0051.csv","placement_f_0.64_0051.csv",2089101354,StageA_NeutronPatch,50,30,1,2,100000,3986,2.94004e+06,0.00135576,13.5576,0.03986
